url,file,volume,issue,year,week,date_start,date_end,language
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_21-english_3.pdf,vol_49_no_21-english_3.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_20-english_1.pdf,vol_49_no_20-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_19-english_2.pdf,vol_49_no_19-english_2.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_18-english_2.pdf,vol_49_no_18-english_2.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_17-english_3.pdf,vol_49_no_17-english_3.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_16-english_1.pdf,vol_49_no_16-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_15-english_1.pdf,vol_49_no_15-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_14-english.pdf,vol_49_no_14-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_13-english.pdf,vol_49_no_13-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_12-english.pdf,vol_49_no_12-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_11-english.pdf,vol_49_no_11-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_10-english.pdf,vol_49_no_10-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_09-english.pdf,vol_49_no_09-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_08-english_2.pdf,vol_49_no_08-english_2.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_07-english.pdf,vol_49_no_07-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_06-english.pdf,vol_49_no_06-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_05-english_1.pdf,vol_49_no_05-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_04-english_1.pdf,vol_49_no_04-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_03-english_2.pdf,vol_49_no_03-english_2.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_02-english_2.pdf,vol_49_no_02-english_2.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_49_no_01-english.pdf,vol_49_no_01-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_53-english.pdf,vol_48_no_53-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_52-english.pdf,vol_48_no_52-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_51-english.pdf,vol_48_no_51-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_50-english.pdf,vol_48_no_50-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_49-english.pdf,vol_48_no_49-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_48-english.pdf,vol_48_no_48-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_47-english.pdf,vol_48_no_47-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_46-english.pdf,vol_48_no_46-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_45-english.pdf,vol_48_no_45-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_44-english.pdf,vol_48_no_44-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_42-english.pdf,vol_48_no_42-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_41-english.pdf,vol_48_no_41-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_40-english.pdf,vol_48_no_40-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_39-english.pdf,vol_48_no_39-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_38-english.pdf,vol_48_no_38-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_36-english.pdf,vol_48_no_36-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_35-english.pdf,vol_48_no_35-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_34-english_1.pdf,vol_48_no_34-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_33-english_1.pdf,vol_48_no_33-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_32-english_1.pdf,vol_48_no_32-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_31-english_1.pdf,vol_48_no_31-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_30-english.pdf,vol_48_no_30-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_29-english.pdf,vol_48_no_29-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_28-english.pdf,vol_48_no_28-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_27-english.pdf,vol_48_no_27-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_26-english_3.pdf,vol_48_no_26-english_3.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_25-english_3.pdf,vol_48_no_25-english_3.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_24-english_2.pdf,vol_48_no_24-english_2.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_23-english_3.pdf,vol_48_no_23-english_3.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_22-english_1.pdf,vol_48_no_22-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_21-english.pdf,vol_48_no_21-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_20-english.pdf,vol_48_no_20-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_19-english_2.pdf,vol_48_no_19-english_2.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_18-english_1.pdf,vol_48_no_18-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_17-english_2.pdf,vol_48_no_17-english_2.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_16-english_1.pdf,vol_48_no_16-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_15-english_1.pdf,vol_48_no_15-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_14-english_1.pdf,vol_48_no_14-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_13-english_1.pdf,vol_48_no_13-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_12-english.pdf,vol_48_no_12-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_11-english.pdf,vol_48_no_11-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_10-english.pdf,vol_48_no_10-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_09-english_1.pdf,vol_48_no_09-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_08-english_2.pdf,vol_48_no_08-english_2.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_07-english_2.pdf,vol_48_no_07-english_2.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_06-english.pdf,vol_48_no_06-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_05-english_2.pdf,vol_48_no_05-english_2.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_04-english_1.pdf,vol_48_no_04-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_03-english_2.pdf,vol_48_no_03-english_2.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_02-english_1.pdf,vol_48_no_02-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_48_no_01-english.pdf,vol_48_no_01-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_52-english.pdf,vol_47_no_52-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_51-english.pdf,vol_47_no_51-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_50-english.pdf,vol_47_no_50-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_49-english.pdf,vol_47_no_49-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_48-english_1.pdf,vol_47_no_48-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_47-english_1.pdf,vol_47_no_47-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_46-english_1.pdf,vol_47_no_46-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_45-english_1.pdf,vol_47_no_45-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_44-english_1.pdf,vol_47_no_44-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_43-english.pdf,vol_47_no_43-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_42-english.pdf,vol_47_no_42-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_41-english.pdf,vol_47_no_41-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_40-english_1.pdf,vol_47_no_40-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_39-english_1.pdf,vol_47_no_39-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_38-english_1.pdf,vol_47_no_38-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_37-english_1.pdf,vol_47_no_37-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_36-english_2.pdf,vol_47_no_36-english_2.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_35-english_1.pdf,vol_47_no_35-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_34-english_1.pdf,vol_47_no_34-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_33-english_1.pdf,vol_47_no_33-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_32-english_1.pdf,vol_47_no_32-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_31-english_1.pdf,vol_47_no_31-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_30-english_1.pdf,vol_47_no_30-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_29-english_1.pdf,vol_47_no_29-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_28-english_1.pdf,vol_47_no_28-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_27-english_1.pdf,vol_47_no_27-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_26-english_1.pdf,vol_47_no_26-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_25-english_1.pdf,vol_47_no_25-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_24-english_1.pdf,vol_47_no_24-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_23-english_1.pdf,vol_47_no_23-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_22-english_1.pdf,vol_47_no_22-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_21-english_1.pdf,vol_47_no_21-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_20-english_1.pdf,vol_47_no_20-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_19-english_1.pdf,vol_47_no_19-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_18-english_1.pdf,vol_47_no_18-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_17-english_1.pdf,vol_47_no_17-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_16-english_1.pdf,vol_47_no_16-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_15-english_1.pdf,vol_47_no_15-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_14-english_1.pdf,vol_47_no_14-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_13-english_1.pdf,vol_47_no_13-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_12-english_1.pdf,vol_47_no_12-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_11-english_1.pdf,vol_47_no_11-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_10-english_1.pdf,vol_47_no_10-english_1.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_09-english.pdf,vol_47_no_09-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_08-english.pdf,vol_47_no_08-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_07-english.pdf,vol_47_no_07-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_06-english.pdf,vol_47_no_06-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_05-english.pdf,vol_47_no_05-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_04-english.pdf,vol_47_no_04-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_03-english.pdf,vol_47_no_03-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_02-english.pdf,vol_47_no_02-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_47_no_01-english.pdf,vol_47_no_01-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_52-english.pdf,vol_46_no_52-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_51-english.pdf,vol_46_no_51-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_50-english.pdf,vol_46_no_50-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_49-english.pdf,vol_46_no_49-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_48-english.pdf,vol_46_no_48-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_47-english.pdf,vol_46_no_47-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_46-english.pdf,vol_46_no_46-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_45-english.pdf,vol_46_no_45-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_44-english.pdf,vol_46_no_44-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_43-english.pdf,vol_46_no_43-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_42-english.pdf,vol_46_no_42-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_41-english.pdf,vol_46_no_41-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_40-english.pdf,vol_46_no_40-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_39-english.pdf,vol_46_no_39-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_38-english.pdf,vol_46_no_38-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_37-english.pdf,vol_46_no_37-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_36-english.pdf,vol_46_no_36-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_35-english.pdf,vol_46_no_35-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_34-english.pdf,vol_46_no_34-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_33-english.pdf,vol_46_no_33-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_32-english.pdf,vol_46_no_32-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_31-english.pdf,vol_46_no_31-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_30-english.pdf,vol_46_no_30-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_29-english.pdf,vol_46_no_29-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_28-english.pdf,vol_46_no_28-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_27-english.pdf,vol_46_no_27-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_26-english.pdf,vol_46_no_26-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_25-english.pdf,vol_46_no_25-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_24-english.pdf,vol_46_no_24-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_23-english.pdf,vol_46_no_23-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_22-english.pdf,vol_46_no_22-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_21-english.pdf,vol_46_no_21-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_20-english.pdf,vol_46_no_20-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_19-english.pdf,vol_46_no_19-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_18-english.pdf,vol_46_no_18-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_17-english.pdf,vol_46_no_17-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_16-english.pdf,vol_46_no_16-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_15-english.pdf,vol_46_no_15-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_14-english.pdf,vol_46_no_14-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_13-english.pdf,vol_46_no_13-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_12-english.pdf,vol_46_no_12-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_11-english.pdf,vol_46_no_11-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_10-english.pdf,vol_46_no_10-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_09-english.pdf,vol_46_no_09-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_08-english.pdf,vol_46_no_08-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_07-english.pdf,vol_46_no_07-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_06-english.pdf,vol_46_no_06-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_05-english.pdf,vol_46_no_05-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_04-english.pdf,vol_46_no_04-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_03-english.pdf,vol_46_no_03-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_02-english.pdf,vol_46_no_02-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_46_no_01-english.pdf,vol_46_no_01-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_52-english.pdf,vol_45_no_52-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_51-english.pdf,vol_45_no_51-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_50-english.pdf,vol_45_no_50-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_49-english.pdf,vol_45_no_49-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_48-english.pdf,vol_45_no_48-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_47-english.pdf,vol_45_no_47-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_46-english.pdf,vol_45_no_46-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_45-english.pdf,vol_45_no_45-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_44-english.pdf,vol_45_no_44-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_43-english.pdf,vol_45_no_43-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_42-english.pdf,vol_45_no_42-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_41-english.pdf,vol_45_no_41-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_40-english.pdf,vol_45_no_40-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_39-english.pdf,vol_45_no_39-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_38-english.pdf,vol_45_no_38-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_37-english.pdf,vol_45_no_37-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_36-english.pdf,vol_45_no_36-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_35-english.pdf,vol_45_no_35-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_34-english.pdf,vol_45_no_34-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_33-english.pdf,vol_45_no_33-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_32-english.pdf,vol_45_no_32-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_31-english.pdf,vol_45_no_31-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_30-english.pdf,vol_45_no_30-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_29-english.pdf,vol_45_no_29-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_28-english.pdf,vol_45_no_28-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_27-english.pdf,vol_45_no_27-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_26-english.pdf,vol_45_no_26-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_25-english.pdf,vol_45_no_25-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_24-english.pdf,vol_45_no_24-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_23-english.pdf,vol_45_no_23-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_22-english.pdf,vol_45_no_22-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_21-english.pdf,vol_45_no_21-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_20-english.pdf,vol_45_no_20-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_19-english.pdf,vol_45_no_19-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_18-english.pdf,vol_45_no_18-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_17-english.pdf,vol_45_no_17-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_16-english.pdf,vol_45_no_16-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_15-english.pdf,vol_45_no_15-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_14-english.pdf,vol_45_no_14-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_13-english.pdf,vol_45_no_13-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_12-english.pdf,vol_45_no_12-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_11-english.pdf,vol_45_no_11-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_10-english.pdf,vol_45_no_10-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_09-english.pdf,vol_45_no_09-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_08-english.pdf,vol_45_no_08-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_07-english.pdf,vol_45_no_07-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_06-english.pdf,vol_45_no_06-english.pdf,,,,,,,English
https://www.epid.gov.lk/storage/post/pdfs/vol_45_no_05-english.pdf,vol_45_no_05-english.pdf,,,,,,,English
